urls,source,url_clean,level_1,level_2,level_3,level_4,level_5,level_6,level_7,status,type,has_table,is_js_rendered,is_json_api
https://immi.homeaffairs.gov.au/home,australia_homefair,home,home,,,,,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/entering-and-leaving-australia,australia_homefair,entering-and-leaving-australia,entering-and-leaving-australia,,,,,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/entering-and-leaving-australia/entering-australia,australia_homefair,entering-and-leaving-australia/entering-australia,entering-and-leaving-australia,entering-australia,,,,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/entering-and-leaving-australia/entering-australia/overview,australia_homefair,entering-and-leaving-australia/entering-australia/overview,entering-and-leaving-australia,entering-australia,overview,,,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/entering-and-leaving-australia/entering-australia/can-i-go-to-australia,australia_homefair,entering-and-leaving-australia/entering-australia/can-i-go-to-australia,entering-and-leaving-australia,entering-australia,can-i-go-to-australia,,,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/entering-and-leaving-australia/entering-australia/can-i-go-to-australia/re-entry-ban,australia_homefair,entering-and-leaving-australia/entering-australia/can-i-go-to-australia/re-entry-ban,entering-and-leaving-australia,entering-australia,can-i-go-to-australia,re-entry-ban,,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/entering-and-leaving-australia/entering-australia/crossing-the-border,australia_homefair,entering-and-leaving-australia/entering-australia/crossing-the-border,entering-and-leaving-australia,entering-australia,crossing-the-border,,,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/entering-and-leaving-australia/entering-australia/crossing-the-border/non-citizens-indigenous-australian,australia_homefair,entering-and-leaving-australia/entering-australia/crossing-the-border/non-citizens-indigenous-australian,entering-and-leaving-australia,entering-australia,crossing-the-border,non-citizens-indigenous-australian,,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/entering-and-leaving-australia/entering-australia/crossing-the-border/travel-documents-for-australian-citizens-and-permanent-residents,australia_homefair,entering-and-leaving-australia/entering-australia/crossing-the-border/travel-documents-for-australian-citizens-and-permanent-residents,entering-and-leaving-australia,entering-australia,crossing-the-border,travel-documents-for-australian-citizens-and-permanent-residents,,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/entering-and-leaving-australia/entering-australia/can-i-bring-it-in,australia_homefair,entering-and-leaving-australia/entering-australia/can-i-bring-it-in,entering-and-leaving-australia,entering-australia,can-i-bring-it-in,,,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/entering-and-leaving-australia/entering-australia/duty-free,australia_homefair,entering-and-leaving-australia/entering-australia/duty-free,entering-and-leaving-australia,entering-australia,duty-free,,,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/entering-and-leaving-australia/leaving-australia,australia_homefair,entering-and-leaving-australia/leaving-australia,entering-and-leaving-australia,leaving-australia,,,,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/entering-and-leaving-australia/leaving-australia/access-your-superannuation,australia_homefair,entering-and-leaving-australia/leaving-australia/access-your-superannuation,entering-and-leaving-australia,leaving-australia,access-your-superannuation,,,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/entering-and-leaving-australia/business-travel-card,australia_homefair,entering-and-leaving-australia/business-travel-card,entering-and-leaving-australia,business-travel-card,,,,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/entering-and-leaving-australia/business-travel-card/overview,australia_homefair,entering-and-leaving-australia/business-travel-card/overview,entering-and-leaving-australia,business-travel-card,overview,,,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/entering-and-leaving-australia/business-travel-card/australian-citizens,australia_homefair,entering-and-leaving-australia/business-travel-card/australian-citizens,entering-and-leaving-australia,business-travel-card,australian-citizens,,,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/entering-and-leaving-australia/business-travel-card/australian-citizens/virtual-apec-business-travel-card,australia_homefair,entering-and-leaving-australia/business-travel-card/australian-citizens/virtual-apec-business-travel-card,entering-and-leaving-australia,business-travel-card,australian-citizens,virtual-apec-business-travel-card,,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/entering-and-leaving-australia/business-travel-card/foreign-applicants,australia_homefair,entering-and-leaving-australia/business-travel-card/foreign-applicants,entering-and-leaving-australia,business-travel-card,foreign-applicants,,,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/entering-and-leaving-australia/new-zealand-citizens,australia_homefair,entering-and-leaving-australia/new-zealand-citizens,entering-and-leaving-australia,new-zealand-citizens,,,,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/entering-and-leaving-australia/new-zealand-citizens/overview,australia_homefair,entering-and-leaving-australia/new-zealand-citizens/overview,entering-and-leaving-australia,new-zealand-citizens,overview,,,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/entering-and-leaving-australia/new-zealand-citizens/entry-requirements,australia_homefair,entering-and-leaving-australia/new-zealand-citizens/entry-requirements,entering-and-leaving-australia,new-zealand-citizens,entry-requirements,,,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/entering-and-leaving-australia/new-zealand-citizens/entitlements,australia_homefair,entering-and-leaving-australia/new-zealand-citizens/entitlements,entering-and-leaving-australia,new-zealand-citizens,entitlements,,,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/entering-and-leaving-australia/new-zealand-citizens/pathway-to-permanent-resident-and-citizenship,australia_homefair,entering-and-leaving-australia/new-zealand-citizens/pathway-to-permanent-resident-and-citizenship,entering-and-leaving-australia,new-zealand-citizens,pathway-to-permanent-resident-and-citizenship,,,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/entering-and-leaving-australia/new-zealand-citizens/your-family,australia_homefair,entering-and-leaving-australia/new-zealand-citizens/your-family,entering-and-leaving-australia,new-zealand-citizens,your-family,,,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/entering-and-leaving-australia/request-movement-records,australia_homefair,entering-and-leaving-australia/request-movement-records,entering-and-leaving-australia,request-movement-records,,,,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/entering-and-leaving-australia/request-movement-records/overview,australia_homefair,entering-and-leaving-australia/request-movement-records/overview,entering-and-leaving-australia,request-movement-records,overview,,,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/entering-and-leaving-australia/request-movement-records/apply,australia_homefair,entering-and-leaving-australia/request-movement-records/apply,entering-and-leaving-australia,request-movement-records,apply,,,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/entering-and-leaving-australia/request-movement-records/document-checklists,australia_homefair,entering-and-leaving-australia/request-movement-records/document-checklists,entering-and-leaving-australia,request-movement-records,document-checklists,,,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/entering-and-leaving-australia/traveling-as-a-dual-citizen,australia_homefair,entering-and-leaving-australia/traveling-as-a-dual-citizen,entering-and-leaving-australia,traveling-as-a-dual-citizen,,,,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/entering-and-leaving-australia/travelling-and-your-visa,australia_homefair,entering-and-leaving-australia/travelling-and-your-visa,entering-and-leaving-australia,travelling-and-your-visa,,,,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/entering-and-leaving-australia/travelling-and-your-visa/travel-on-a-bridging-visa,australia_homefair,entering-and-leaving-australia/travelling-and-your-visa/travel-on-a-bridging-visa,entering-and-leaving-australia,travelling-and-your-visa,travel-on-a-bridging-visa,,,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/entering-and-leaving-australia/travelling-and-your-visa/travel-while-your-visa-is-being-processed,australia_homefair,entering-and-leaving-australia/travelling-and-your-visa/travel-while-your-visa-is-being-processed,entering-and-leaving-australia,travelling-and-your-visa,travel-while-your-visa-is-being-processed,,,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/entering-and-leaving-australia/proof-of-identity,australia_homefair,entering-and-leaving-australia/proof-of-identity,entering-and-leaving-australia,proof-of-identity,,,,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/entering-and-leaving-australia/proof-of-identity/eligibility,australia_homefair,entering-and-leaving-australia/proof-of-identity/eligibility,entering-and-leaving-australia,proof-of-identity,eligibility,,,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/entering-and-leaving-australia/proof-of-identity/overview,australia_homefair,entering-and-leaving-australia/proof-of-identity/overview,entering-and-leaving-australia,proof-of-identity,overview,,,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/entering-and-leaving-australia/proof-of-identity/step-by-step,australia_homefair,entering-and-leaving-australia/proof-of-identity/step-by-step,entering-and-leaving-australia,proof-of-identity,step-by-step,,,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/entering-and-leaving-australia/proof-of-identity/when-you-have-your-immicard,australia_homefair,entering-and-leaving-australia/proof-of-identity/when-you-have-your-immicard,entering-and-leaving-australia,proof-of-identity,when-you-have-your-immicard,,,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/entering-and-leaving-australia/proof-of-identity/when-you-have-your-immicard/update-details-on-my-immicard-dftta-or-pl056,australia_homefair,entering-and-leaving-australia/proof-of-identity/when-you-have-your-immicard/update-details-on-my-immicard-dftta-or-pl056,entering-and-leaving-australia,proof-of-identity,when-you-have-your-immicard,update-details-on-my-immicard-dftta-or-pl056,,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/entering-and-leaving-australia/global-entry-program,australia_homefair,entering-and-leaving-australia/global-entry-program,entering-and-leaving-australia,global-entry-program,,,,,,200,json_api,False,False,True
https://immi.homeaffairs.gov.au/visas,australia_homefair,visas,visas,,,,,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa,australia_homefair,visas/getting-a-visa,visas,getting-a-visa,,,,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-finder,australia_homefair,visas/getting-a-visa/visa-finder,visas,getting-a-visa,visa-finder,,,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-finder/explore-visas-onshore,australia_homefair,visas/getting-a-visa/visa-finder/explore-visas-onshore,visas,getting-a-visa,visa-finder,explore-visas-onshore,,,,401,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-finder/join-family,australia_homefair,visas/getting-a-visa/visa-finder/join-family,visas,getting-a-visa,visa-finder,join-family,,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-finder/refugee-and-humanitarian,australia_homefair,visas/getting-a-visa/visa-finder/refugee-and-humanitarian,visas,getting-a-visa,visa-finder,refugee-and-humanitarian,,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-finder/study,australia_homefair,visas/getting-a-visa/visa-finder/study,visas,getting-a-visa,visa-finder,study,,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-finder/visa-finder-disclaimer,australia_homefair,visas/getting-a-visa/visa-finder/visa-finder-disclaimer,visas,getting-a-visa,visa-finder,visa-finder-disclaimer,,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-finder/visit,australia_homefair,visas/getting-a-visa/visa-finder/visit,visas,getting-a-visa,visa-finder,visit,,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-finder/work,australia_homefair,visas/getting-a-visa/visa-finder/work,visas,getting-a-visa,visa-finder,work,,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing,australia_homefair,visas/getting-a-visa/visa-listing,visas,getting-a-visa,visa-listing,,,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/adoption-102,australia_homefair,visas/getting-a-visa/visa-listing/adoption-102,visas,getting-a-visa,visa-listing,adoption-102,,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/adoption-102/measures-for-the-protection-of-children,australia_homefair,visas/getting-a-visa/visa-listing/adoption-102/measures-for-the-protection-of-children,visas,getting-a-visa,visa-listing,adoption-102,measures-for-the-protection-of-children,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/aged-dependent-relative-114,australia_homefair,visas/getting-a-visa/visa-listing/aged-dependent-relative-114,visas,getting-a-visa,visa-listing,aged-dependent-relative-114,,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/aged-dependent-relative-838,australia_homefair,visas/getting-a-visa/visa-listing/aged-dependent-relative-838,visas,getting-a-visa,visa-listing,aged-dependent-relative-838,,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/aged-parent-804,australia_homefair,visas/getting-a-visa/visa-listing/aged-parent-804,visas,getting-a-visa,visa-listing,aged-parent-804,,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/aged-parent-804/balance-of-family-test,australia_homefair,visas/getting-a-visa/visa-listing/aged-parent-804/balance-of-family-test,visas,getting-a-visa,visa-listing,aged-parent-804,balance-of-family-test,,,200,static_table,True,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/bridging-visa-a-010,australia_homefair,visas/getting-a-visa/visa-listing/bridging-visa-a-010,visas,getting-a-visa,visa-listing,bridging-visa-a-010,,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/bridging-visa-b-020,australia_homefair,visas/getting-a-visa/visa-listing/bridging-visa-b-020,visas,getting-a-visa,visa-listing,bridging-visa-b-020,,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/bridging-visa-c-030,australia_homefair,visas/getting-a-visa/visa-listing/bridging-visa-c-030,visas,getting-a-visa,visa-listing,bridging-visa-c-030,,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/bridging-visa-d-040-041,australia_homefair,visas/getting-a-visa/visa-listing/bridging-visa-d-040-041,visas,getting-a-visa,visa-listing,bridging-visa-d-040-041,,,,404,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/bridging-visa-e-050-051,australia_homefair,visas/getting-a-visa/visa-listing/bridging-visa-e-050-051,visas,getting-a-visa,visa-listing,bridging-visa-e-050-051,,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/bridging-visa-e-050-051/subclass-050,australia_homefair,visas/getting-a-visa/visa-listing/bridging-visa-e-050-051/subclass-050,visas,getting-a-visa,visa-listing,bridging-visa-e-050-051,subclass-050,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/bridging-visa-e-050-051/subclass-051,australia_homefair,visas/getting-a-visa/visa-listing/bridging-visa-e-050-051/subclass-051,visas,getting-a-visa,visa-listing,bridging-visa-e-050-051,subclass-051,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/business-innovation-and-investment-888,australia_homefair,visas/getting-a-visa/visa-listing/business-innovation-and-investment-888,visas,getting-a-visa,visa-listing,business-innovation-and-investment-888,,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/business-innovation-and-investment-888/business-innovation-stream,australia_homefair,visas/getting-a-visa/visa-listing/business-innovation-and-investment-888/business-innovation-stream,visas,getting-a-visa,visa-listing,business-innovation-and-investment-888,business-innovation-stream,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/business-innovation-and-investment-888/entrepreneur-stream,australia_homefair,visas/getting-a-visa/visa-listing/business-innovation-and-investment-888/entrepreneur-stream,visas,getting-a-visa,visa-listing,business-innovation-and-investment-888,entrepreneur-stream,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/business-innovation-and-investment-888/investor-stream,australia_homefair,visas/getting-a-visa/visa-listing/business-innovation-and-investment-888/investor-stream,visas,getting-a-visa,visa-listing,business-innovation-and-investment-888,investor-stream,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/business-innovation-and-investment-888/premium-investor,australia_homefair,visas/getting-a-visa/visa-listing/business-innovation-and-investment-888/premium-investor,visas,getting-a-visa,visa-listing,business-innovation-and-investment-888,premium-investor,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/business-innovation-and-investment-888/significant-investor-stream,australia_homefair,visas/getting-a-visa/visa-listing/business-innovation-and-investment-888/significant-investor-stream,visas,getting-a-visa,visa-listing,business-innovation-and-investment-888,significant-investor-stream,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/business-innovation-and-investment-188,australia_homefair,visas/getting-a-visa/visa-listing/business-innovation-and-investment-188,visas,getting-a-visa,visa-listing,business-innovation-and-investment-188,,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/business-innovation-and-investment-188/business-innovation-extension-stream,australia_homefair,visas/getting-a-visa/visa-listing/business-innovation-and-investment-188/business-innovation-extension-stream,visas,getting-a-visa,visa-listing,business-innovation-and-investment-188,business-innovation-extension-stream,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/business-innovation-and-investment-188/business-innovation-stream,australia_homefair,visas/getting-a-visa/visa-listing/business-innovation-and-investment-188/business-innovation-stream,visas,getting-a-visa,visa-listing,business-innovation-and-investment-188,business-innovation-stream,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/business-innovation-and-investment-188/entrepreneur-stream,australia_homefair,visas/getting-a-visa/visa-listing/business-innovation-and-investment-188/entrepreneur-stream,visas,getting-a-visa,visa-listing,business-innovation-and-investment-188,entrepreneur-stream,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/business-innovation-and-investment-188/investor-stream,australia_homefair,visas/getting-a-visa/visa-listing/business-innovation-and-investment-188/investor-stream,visas,getting-a-visa,visa-listing,business-innovation-and-investment-188,investor-stream,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/business-innovation-and-investment-188/points-table,australia_homefair,visas/getting-a-visa/visa-listing/business-innovation-and-investment-188/points-table,visas,getting-a-visa,visa-listing,business-innovation-and-investment-188,points-table,,,200,static_table,True,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/business-innovation-and-investment-188/premium-investor,australia_homefair,visas/getting-a-visa/visa-listing/business-innovation-and-investment-188/premium-investor,visas,getting-a-visa,visa-listing,business-innovation-and-investment-188,premium-investor,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/business-innovation-and-investment-188/significant-investor-extension-stream,australia_homefair,visas/getting-a-visa/visa-listing/business-innovation-and-investment-188/significant-investor-extension-stream,visas,getting-a-visa,visa-listing,business-innovation-and-investment-188,significant-investor-extension-stream,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/business-innovation-and-investment-188/significant-investor-stream,australia_homefair,visas/getting-a-visa/visa-listing/business-innovation-and-investment-188/significant-investor-stream,visas,getting-a-visa,visa-listing,business-innovation-and-investment-188,significant-investor-stream,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/business-owner-890,australia_homefair,visas/getting-a-visa/visa-listing/business-owner-890,visas,getting-a-visa,visa-listing,business-owner-890,,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/business-talent-permanent-132,australia_homefair,visas/getting-a-visa/visa-listing/business-talent-permanent-132,visas,getting-a-visa,visa-listing,business-talent-permanent-132,,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/business-talent-permanent-132/monitoring-business-talent,australia_homefair,visas/getting-a-visa/visa-listing/business-talent-permanent-132/monitoring-business-talent,visas,getting-a-visa,visa-listing,business-talent-permanent-132,monitoring-business-talent,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/business-talent-permanent-132/significant-business-history-stream,australia_homefair,visas/getting-a-visa/visa-listing/business-talent-permanent-132/significant-business-history-stream,visas,getting-a-visa,visa-listing,business-talent-permanent-132,significant-business-history-stream,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/business-talent-permanent-132/venture-capital-entrepreneur-stream,australia_homefair,visas/getting-a-visa/visa-listing/business-talent-permanent-132/venture-capital-entrepreneur-stream,visas,getting-a-visa,visa-listing,business-talent-permanent-132,venture-capital-entrepreneur-stream,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/carer-116,australia_homefair,visas/getting-a-visa/visa-listing/carer-116,visas,getting-a-visa,visa-listing,carer-116,,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/carer-836,australia_homefair,visas/getting-a-visa/visa-listing/carer-836,visas,getting-a-visa,visa-listing,carer-836,,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/child-101,australia_homefair,visas/getting-a-visa/visa-listing/child-101,visas,getting-a-visa,visa-listing,child-101,,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/child-101/measures-for-the-protection-of-children,australia_homefair,visas/getting-a-visa/visa-listing/child-101/measures-for-the-protection-of-children,visas,getting-a-visa,visa-listing,child-101,measures-for-the-protection-of-children,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/child-802,australia_homefair,visas/getting-a-visa/visa-listing/child-802,visas,getting-a-visa,visa-listing,child-802,,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/child-802/measures-for-the-protection-of-children,australia_homefair,visas/getting-a-visa/visa-listing/child-802/measures-for-the-protection-of-children,visas,getting-a-visa,visa-listing,child-802,measures-for-the-protection-of-children,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/confirmatory-residence-subclass-808,australia_homefair,visas/getting-a-visa/visa-listing/confirmatory-residence-subclass-808,visas,getting-a-visa,visa-listing,confirmatory-residence-subclass-808,,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/contributory-aged-parent-temporary-884,australia_homefair,visas/getting-a-visa/visa-listing/contributory-aged-parent-temporary-884,visas,getting-a-visa,visa-listing,contributory-aged-parent-temporary-884,,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/contributory-aged-parent-temporary-884/balance-of-family-test,australia_homefair,visas/getting-a-visa/visa-listing/contributory-aged-parent-temporary-884/balance-of-family-test,visas,getting-a-visa,visa-listing,contributory-aged-parent-temporary-884,balance-of-family-test,,,200,static_table,True,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/contributory-aged-parent-864,australia_homefair,visas/getting-a-visa/visa-listing/contributory-aged-parent-864,visas,getting-a-visa,visa-listing,contributory-aged-parent-864,,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/contributory-aged-parent-864/balance-of-family-test,australia_homefair,visas/getting-a-visa/visa-listing/contributory-aged-parent-864/balance-of-family-test,visas,getting-a-visa,visa-listing,contributory-aged-parent-864,balance-of-family-test,,,200,static_table,True,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/contributory-parent-143,australia_homefair,visas/getting-a-visa/visa-listing/contributory-parent-143,visas,getting-a-visa,visa-listing,contributory-parent-143,,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/contributory-parent-143/balance-of-family-test,australia_homefair,visas/getting-a-visa/visa-listing/contributory-parent-143/balance-of-family-test,visas,getting-a-visa,visa-listing,contributory-parent-143,balance-of-family-test,,,200,static_table,True,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/contributory-parent-temporary-173,australia_homefair,visas/getting-a-visa/visa-listing/contributory-parent-temporary-173,visas,getting-a-visa,visa-listing,contributory-parent-temporary-173,,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/contributory-parent-temporary-173/balance-of-family-test,australia_homefair,visas/getting-a-visa/visa-listing/contributory-parent-temporary-173/balance-of-family-test,visas,getting-a-visa,visa-listing,contributory-parent-temporary-173,balance-of-family-test,,,200,static_table,True,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/crew-travel-authority-942,australia_homefair,visas/getting-a-visa/visa-listing/crew-travel-authority-942,visas,getting-a-visa,visa-listing,crew-travel-authority-942,,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/dependent-child-445,australia_homefair,visas/getting-a-visa/visa-listing/dependent-child-445,visas,getting-a-visa,visa-listing,dependent-child-445,,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/dependent-child-445/measures-for-the-protection-of-children,australia_homefair,visas/getting-a-visa/visa-listing/dependent-child-445/measures-for-the-protection-of-children,visas,getting-a-visa,visa-listing,dependent-child-445,measures-for-the-protection-of-children,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/distinguished-talent-124,australia_homefair,visas/getting-a-visa/visa-listing/distinguished-talent-124,visas,getting-a-visa,visa-listing,distinguished-talent-124,,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/distinguished-talent-858,australia_homefair,visas/getting-a-visa/visa-listing/distinguished-talent-858,visas,getting-a-visa,visa-listing,distinguished-talent-858,,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/electronic-travel-authority-601,australia_homefair,visas/getting-a-visa/visa-listing/electronic-travel-authority-601,visas,getting-a-visa,visa-listing,electronic-travel-authority-601,,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/electronic-travel-authority-601/eta-video-guides,australia_homefair,visas/getting-a-visa/visa-listing/electronic-travel-authority-601/eta-video-guides,visas,getting-a-visa,visa-listing,electronic-travel-authority-601,eta-video-guides,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/emergency-rescue-203,australia_homefair,visas/getting-a-visa/visa-listing/emergency-rescue-203,visas,getting-a-visa,visa-listing,emergency-rescue-203,,,,404,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/employer-nomination-scheme-186,australia_homefair,visas/getting-a-visa/visa-listing/employer-nomination-scheme-186,visas,getting-a-visa,visa-listing,employer-nomination-scheme-186,,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/employer-nomination-scheme-186/direct-entry-stream,australia_homefair,visas/getting-a-visa/visa-listing/employer-nomination-scheme-186/direct-entry-stream,visas,getting-a-visa,visa-listing,employer-nomination-scheme-186,direct-entry-stream,,,200,static_text,False,False,False
https://immi.homeaffairs.gov.au/visas/getting-a-visa/visa-listing/employer-nomination-scheme-186/labour-agreement-stream,australia_homefair,visas/getting-a-visa/visa-listing/employer-nomination-scheme-186/labour-agreement-stream,visas,getting-a-visa,visa-listing,employer-nomination-scheme-186,labour-agreement-stream,,,200,static_text,False,False,False
